0.0,0.0,0.0,0.0,None
0.0,0.0,0.0,0.0,None
0.0,0.0,0.0,0.0,strafe -0.17496826395438947
0.0,0.0,0.0,0.0,use 1
0.0,-0.059699820001630766,0.0,0.0,None
0.017146887257695198,-0.2702265947843294,0.0,0.0,None
0.04365597604553628,-0.4217885641768679,0.0,0.0,None
0.10968870159935727,-0.699999988079071,0.0,0.0,None
0.016926915958877797,-0.699999988079071,-1.7580302,0.0,move -0.8953217666270645
0.1266135540079088,-0.699999988079071,-2.2088072,0.0,strafe -0.9190000406261707
0.3803504590427477,-0.699999988079071,-3.0520813,0.0,None
0.525534766471224,-0.699999988079071,-4.882543,0.0,None
0.829188810470348,-0.699999988079071,-7.0790973,0.0,move -0.18080915189882307
1.1412651389257107,-0.699999988079071,-9.397682,0.0,move -0.12619104384596636
1.2983669981673156,-0.699999988079071,-4.242624,0.0,None
1.592290975034153,-0.699999988079071,3.0603757,-8.630946,None
1.8880584635033721,-0.699999988079071,10.363376,-17.261892,turn -0.9685417023770084
2.0358172928420433,-0.699999988079071,16.8072,-24.877432,None
1.9991689925158727,-0.6595289781915334,24.539787,-32.801888,None
1.796952520482423,-0.6094774706855974,31.413198,-21.498053,None
1.3433442065950525,-0.3617632863758396,48.167137,-55.493866,use 1
1.1687188613873951,-0.15741961454957948,31.337156,-77.28606,None
1.0728155471115475,0.0923064475011722,19.892769,-91.05889,None
1.0304506463117806,0.3633697047184557,9.121579,-103.079956,None
1.0060681080683604,0.5129719290873077,-1.6496104,-115.10102,None
0.9726395276884581,0.8489792178859017,-13.767199,-128.62471,None
1.0877660216475866,1.088647900515134,-23.865189,-139.89445,None
1.2060579352796499,1.147050320292157,-34.636375,-142.71858,None
1.5099767889079798,1.175207066368708,-39.563076,-145.89572,None
1.6999999880790713,1.1327431190358876,-50.511295,-142.9141,move -0.5952649598542505
1.6999999880790713,1.0990574027191649,-52.70094,-142.31776,None
1.6999999880790713,1.0990574027191649,-57.62764,-140.8506,None
1.6999999880790713,1.2677564954275713,-63.101753,-136.85127,None
1.6999999880790713,1.3979062803687876,-67.48104,-133.65181,move -0.6835373135551688
1.9373197433577318,1.6999999880790706,-81.74153,-124.05341,None
1.9373197433577318,1.6999999880790706,-90.0,-120.85394,None
1.9373197433577318,1.6999999880790706,-90.0,-117.85444,None
1.809775173085703,1.6999999880790706,-90.0,-114.255035,strafe -0.6447218841995723
1.651390175713908,1.7449225224554534,-90.0,-110.455666,None
1.6286523670961497,1.799866360093508,-90.0,-107.856094,None
1.699999988079071,1.6664957251331363,-90.0,-104.25669,None
1.699999988079071,1.6664957251331363,-90.0,-101.25719,None
1.699999988079071,1.5971414592048678,-90.0,-97.85775,None
1.5183505308814347,1.7197199879145773,-90.0,-94.25835,pitch 0.749897206691416
1.300000011920929,1.7939848570084722,-90.0,-90.85891,None
1.300000011920929,1.8309550030088575,-90.0,-87.859406,None
1.300000011920929,1.9852380720830114,-89.325096,-84.26,None
1.300000011920929,2.144974696070567,-79.201485,-81.2605,None
1.3346623554825783,2.224412704438582,-68.40297,-82.07217,None
1.387936961956664,2.246704434933203,-56.25464,-82.98529,None
1.387936961956664,2.246704434933203,-46.131027,-83.74623,turn -0.11700076899419254
1.387936961956664,2.246704434933203,-34.6576,-84.60863,None
1.3944858048375388,2.2437991608903434,-7.6613016,-86.637794,pitch -0.9357676420163421
1.3944858048375388,2.2437991608903434,-0.91222674,-87.6908,pitch 0.34627583093274605
1.3944858048375388,2.2437991608903434,10.5612,-89.48092,turn 0.20948872205393565
1.3944858048375388,2.2437991608903434,-2.071663,-91.06043,None
1.3944858048375388,2.2437991608903434,-15.546718,-88.99964,None
1.3944858048375388,2.2437991608903434,-10.560346,-86.93885,None
1.3944858048375388,2.2437991608903434,-5.8856215,-84.110756,None
1.3944858048375388,2.2437991608903434,-19.552294,-81.094124,None
1.3944858048375388,2.2437991608903434,-34.927303,-77.70041,None
1.3944858048375388,2.2437991608903434,-47.73981,-74.872314,None
1.3944858048375388,2.2437991608903434,-62.260654,-71.667145,None
1.3944858048375388,2.2437991608903434,-75.92733,-74.440125,None
1.3944858048375388,2.2437991608903434,-89.593994,-77.2131,None
1.3944858048375388,2.2437991608903434,-90.0,-80.15938,None
1.3944858048375388,2.2437991608903434,-90.0,-83.10567,None
1.3944858048375388,2.2437991608903434,-90.0,-85.87864,None
1.4003967411148985,2.294117327503922,-90.0,-88.82492,None
1.4062582987620291,2.3315519040921076,-90.0,-91.94452,None
1.5131664607987965,2.300000011920929,-90.0,-94.71749,None
1.56742192380792,2.300000011920929,-90.0,-97.317154,None
1.6715426939303508,2.300000011920929,-90.0,-100.61006,None
1.6715426939303508,2.300000011920929,-90.0,-103.209724,None
1.6715426939303508,2.300000011920929,-90.0,-105.9827,None
1.6715426939303508,2.300000011920929,-90.0,-105.0149,None
