0.0,0.0,0.0,0.0,None
0.0,0.0,0.0,0.0,None
0.0,0.0,0.0,0.0,None
0.0,0.0,0.0,0.0,move -0.6185427579742113
0.07926521450281143,-0.051826233043568926,0.0,0.0,move 0.1303996455002583
0.20180924115110566,-0.0989906309540673,0.0,0.0,None
0.5004321204770776,-0.23988956195949626,0.0,-4.1770864,None
0.8159635238597023,-0.4377316058236001,0.0,-8.354173,None
0.976041224085509,-0.5279862343667348,0.0,-12.285548,None
1.3056136798913882,-0.6582137492846578,6.7289276,-16.216925,None
1.646743040386232,-0.6999999880790709,7.449849,-20.1483,None
1.817937745104758,-0.6999999880790709,-2.8820603,-24.079676,None
1.8371388206339199,-0.5957054329385844,-13.8597145,-28.256762,None
1.7004485906565958,-0.426202045456748,-24.837368,-32.43385,None
1.5915366602759793,-0.26879734302372615,-39.043743,-37.83949,use 1
1.5969509320177036,-0.23359087794725153,-47.43842,-41.033733,None
1.6737691671510735,-0.17163401424637872,-57.124584,-44.693317,None
2.0811085225703847,0.050732756119638164,-82.30862,-53.258816,pitch 0.15289104885581284
2.181749539864962,0.09275381396373106,-88.120316,-55.23547,strafe 0.6799681368157098
2.25757583010439,0.11355180683863786,-90.0,-58.969147,None
2.2436252697624237,0.29053903471516807,-87.03826,-62.92245,None
2.144030878668786,0.5332523975625466,-77.07814,-66.4365,None
1.8825188413021574,0.5321182207587282,-64.62799,-70.82906,None
1.5747332962640286,0.6979653819079936,-52.800343,-75.002,use 1
1.4141900552192328,0.8086677337835051,-45.330246,-85.75297,None
1.2629033686151891,0.9457291214850589,-36.615135,-98.29577,None
0.7559365147964571,1.342237658530662,-21.05244,-86.74991,None
0.37242284405040743,1.547620999899245,-5.4897447,-75.204056,None
-0.19947711507539273,1.7773694755195772,9.450445,-64.120026,use 1
-0.450074117353122,2.1624851494352257,29.370697,-54.968983,turn -0.9721168186250313
-0.38902949535813447,2.194854207581394,36.218285,-55.047485,None
-0.3000000119209293,2.007921928486442,55.51603,-56.13649,None
-0.3000000119209293,1.8214331578592562,67.96619,-73.6346,None
-0.3000000119209293,1.7098053198501169,90.0,-77.495926,strafe -0.3297800714335546
-0.3000000119209293,1.7098053198501169,90.0,-84.67393,move -0.16222392568234367
-0.3000000119209293,1.7098053198501169,90.0,-84.67393,move -0.5265462067127522
-0.3000000119209293,1.640204017084859,90.0,-96.63727,strafe 0.1866889049885354
-0.3000000119209293,1.5852750977037102,90.0,-98.44279,None
-0.3000000119209293,1.4449226907145465,90.0,-100.47399,None
-0.33994168132510827,1.3601046772061292,90.0,-102.39235,None
-0.39375797201305274,1.3805403490779034,90.0,-104.08502,None
-0.550606616347989,1.4783041670779058,90.0,-106.11623,None
-0.7323665271430918,1.6095647050561133,90.0,-108.03459,None
-0.825142133310259,1.681300106249529,90.0,-109.727264,None
-1.0083908910615422,1.833604623832802,90.0,-111.64562,None
-1.1875581014100796,1.9936527132485793,90.0,-113.56399,None
-1.275094818812068,2.0762825335076593,90.0,-115.25666,None
-1.4448304436772088,2.247242395870282,90.0,-117.00788,None
-1.6134228526225485,2.4195919581244785,90.0,-116.13914,None
-1.6982644046230515,2.5052637294719147,77.32221,-115.32469,use 1
-1.6999999880790706,2.6743327893453386,88.67648,-114.40165,None
-1.6999999880790706,2.6743327893453386,80.94236,-113.47861,None
-1.6999999880790706,2.6743327893453386,74.11813,-112.66416,None
-1.6999999880790706,2.6743327893453386,66.60832,-111.68682,None
-1.6999999880790706,2.6743327893453386,70.42156,-110.76379,None
-1.6999999880790706,2.6743327893453386,73.78619,-109.94934,None
-1.589548015898731,2.6999999880790715,77.82374,-108.97201,None
-1.5428172004843428,2.6999999880790715,81.63698,-108.04897,None
-1.5071169106154096,2.6999999880790715,85.0016,-107.23453,None
-1.5770527505354424,2.6999999880790715,77.01615,-106.311485,None
-1.6838027927108352,2.6999999880790715,69.50043,-117.53794,None
-1.6838027927108352,2.6999999880790715,61.984707,-128.7644,None
-1.6838027927108352,2.6999999880790715,53.529522,-118.910446,turn -0.6510730305989441
-1.6999999880790706,2.666477575809962,45.074337,-109.33218,use 1
-1.6999999880790706,2.666477575809962,38.49808,-105.527664,None
-1.6999999880790706,2.6999999880790715,30.042898,-101.49387,turn -0.6910680771076494
-1.6999999880790706,2.6999999880790715,20.178518,-113.79915,use 1
-1.6999999880790706,2.6999999880790715,15.011462,-120.244774,None
-1.6999999880790706,2.6999999880790715,24.681358,-129.03426,None
-1.5956678486793967,2.6999999880790715,35.640575,-139.6076,None
-1.5267695524809755,2.6999999880790715,45.95513,-149.55899,None
-1.5267695524809755,2.6999999880790715,45.95513,-149.55899,None
